system   D            wsystem.c:583  maybe_parent_dir                 [   0.00050] Also searching C:\Users\Koriantor\documents\visual studio 2010\Projects\Stellar Combat\
display  D   display_settings.c:486  _al_score_display_settings       [   0.07752] Score is : 586
display  D   display_settings.c:486  _al_score_display_settings       [   0.07755] Score is : 585
display  D   display_settings.c:486  _al_score_display_settings       [   0.07757] Score is : 641
display  D   display_settings.c:486  _al_score_display_settings       [   0.07759] Score is : 609
display  D   display_settings.c:486  _al_score_display_settings       [   0.07762] Score is : 598
display  D   display_settings.c:486  _al_score_display_settings       [   0.07764] Score is : 593
display  D   display_settings.c:486  _al_score_display_settings       [   0.07766] Score is : 589
display  D   display_settings.c:486  _al_score_display_settings       [   0.07768] Score is : 587
display  D   display_settings.c:486  _al_score_display_settings       [   0.07771] Score is : 586
display  D   display_settings.c:486  _al_score_display_settings       [   0.07773] Score is : 585
display  D   display_settings.c:357  _al_score_display_settings       [   0.07775] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07777] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07780] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07782] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07784] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07787] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07789] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07791] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07794] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07796] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07798] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07801] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07803] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07805] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07808] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07810] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07812] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07815] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07817] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07819] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07822] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07824] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07827] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07829] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07831] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07834] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07836] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07838] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07841] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07843] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07845] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07848] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07850] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07852] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07855] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07857] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07860] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07862] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07864] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07867] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07869] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07871] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07874] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07876] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07878] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07880] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07883] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07885] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07887] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07890] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07892] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07894] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07897] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07899] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07901] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07904] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07906] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07909] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07911] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07913] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07916] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07918] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.07920] Single Buffer requirement not met.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07922] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07925] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07927] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07930] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07932] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07934] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07937] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07939] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07941] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07944] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07946] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07948] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07950] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.07953] Display not compatible with Allegro.
d3d      D         d3d_disp.cpp:1836 d3d_create_display_internals     [   0.07967] Trying format 0 of 428.
d3d      I         d3d_disp.cpp:1514 d3d_display_thread_proc          [   0.08590] Chose a display format: 23
d3d      I         d3d_disp.cpp:1583 d3d_display_thread_proc          [   0.08598] Normal window.
d3d      I         d3d_disp.cpp:978  d3d_create_device                [   0.22252] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:1058 d3d_create_device                [   0.30163] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:1066 d3d_create_device                [   0.30170] Success
d3d      D         d3d_disp.cpp:1859 d3d_create_display_internals     [   0.30198] Resumed after wait.
d3d      I         d3d_disp.cpp:1884 d3d_create_display_internals     [   0.30584] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.31596] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.31603] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.31606] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.31608] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.31610] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.31613] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.31616] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.31618] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.31620] Fake format
d3d      D         d3d_disp.cpp:1362 real_choose_bitmap_format        [   0.31622] Alpha doesn't match
d3d      D         d3d_disp.cpp:1369 real_choose_bitmap_format        [   0.31624] Adapter format is 23
d3d      D         d3d_disp.cpp:1372 real_choose_bitmap_format        [   0.31627] Found a format
d3d      I         d3d_disp.cpp:2446 _al_d3d_create_bitmap            [   0.31629] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.31704] added dtor for object 0211DA40, func 53FB27AC
dtor     D               dtor.c:184  _al_register_destructor          [   0.31736] added dtor for object 02124640, func 53FB1942
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.32149] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.32156] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:767  al_load_ttf_font_f               [   0.32630] Font korataki.ttf loaded with pixel size 24.
font     D                ttf.c:769  al_load_ttf_font_f               [   0.32635]     ascent=24.0, descent=-5.0, height=29.0
dtor     D               dtor.c:184  _al_register_destructor          [   0.32639] added dtor for object 0212C778, func 53FB1D93
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.36140] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.36145] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.36147] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.36150] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.36152] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.36154] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.36156] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.36158] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.36160] Fake format
d3d      D         d3d_disp.cpp:1362 real_choose_bitmap_format        [   0.36162] Alpha doesn't match
d3d      D         d3d_disp.cpp:1369 real_choose_bitmap_format        [   0.36165] Adapter format is 23
d3d      D         d3d_disp.cpp:1372 real_choose_bitmap_format        [   0.36167] Found a format
d3d      I         d3d_disp.cpp:2446 _al_d3d_create_bitmap            [   0.36169] Chose bitmap format 9
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.36379] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.36387] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.37547] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.37554] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.37808] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.37815] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.37939] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.37946] _al_d3d_sync_bitmap (video) ref count == 2
dtor     D               dtor.c:214  _al_unregister_destructor        [   4.46898] removed dtor for object 0211DA40
d3d      W          d3d_bmp.cpp:683  d3d_destroy_bitmap               [   4.46907] d3d_destroy_bitmap: Release video texture failed.
bitmap   D             bitmap.c:823  _al_convert_to_memory_bitmap     [   4.46922] converting display bitmap 0212E9E8 to memory bitmap
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   4.46980] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   4.46991] _al_d3d_sync_bitmap (video) ref count == 2
d3d      W          d3d_bmp.cpp:683  d3d_destroy_bitmap               [   4.47271] d3d_destroy_bitmap: Release video texture failed.
d3d      W         d3d_disp.cpp:798  d3d_destroy_device               [   4.52818] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1705 d3d_display_thread_proc          [   4.60645] d3d display thread exits
dtor     D               dtor.c:214  _al_unregister_destructor        [   4.61067] removed dtor for object 01ED5628
dtor     D               dtor.c:214  _al_unregister_destructor        [   4.61077] removed dtor for object 02124640
dtor     D               dtor.c:114  _al_run_destructors              [   4.61082] calling dtor for object 0212C778, func 53FB1D93
dtor     D               dtor.c:214  _al_unregister_destructor        [   4.61086] removed dtor for object 0212C778
